Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
33,292,292,68,1.0,6.891059204194354,6.271544241410598,110,45,127,10,0.5699481865284974,0.5056179775280899,0.4847328244274809,0.5555555555555556
34,292,292,75,1.0,6.645669755672046,6.312795372804039,115,47,123,7,0.5324074074074074,0.5875,0.4939759036144578,0.4117647058823529
35,292,292,72,1.0,6.688421061156541,6.331385743971092,102,45,134,11,0.5151515151515151,0.5232558139534884,0.5254901960784314,0.4782608695652174
36,292,292,77,1.0,6.643308056330428,6.227831220823236,107,48,126,11,0.5,0.5517241379310345,0.5316455696202531,0.4583333333333333
37,292,292,67,1.0,6.794658698446537,6.290461015015781,103,47,131,11,0.5228426395939086,0.4845360824742268,0.5219123505976095,0.6470588235294118
38,292,292,59,1.0,6.782437338821178,6.2392102713060105,102,48,131,11,0.5368421052631579,0.5274725274725275,0.5,0.5789473684210527
39,292,292,67,1.0,6.693708284174274,6.340611138041805,111,47,126,8,0.5495049504950495,0.5164835164835165,0.49606299212598426,0.5333333333333333
40,292,292,75,1.0,6.843045790192904,6.259230303164415,115,45,121,11,0.5133928571428571,0.5625,0.5127118644067796,0.5
41,292,292,75,1.0,6.701642450494364,6.2543913565023646,110,48,121,13,0.5392156862745098,0.5393258426966292,0.4859437751004016,0.65
42,292,292,81,1.0,6.685599339456905,6.236938010509216,100,53,129,10,0.546448087431694,0.4953271028037383,0.5098814229249012,0.5263157894736842
43,292,292,72,1.0,6.8618001697837325,6.291625571053067,110,42,135,5,0.5612244897959183,0.5185185185185185,0.4945054945054945,0.4166666666666667
44,292,292,79,1.0,6.69587501651812,6.287140702026762,109,40,127,16,0.49321266968325794,0.49382716049382713,0.5404255319148936,0.64
45,292,292,68,1.0,6.79010527817017,6.275384845030257,107,53,124,8,0.481981981981982,0.6309523809523809,0.5254237288135594,0.4
46,292,292,79,1.0,6.526550492484837,6.307122565976638,104,46,124,18,0.5174129353233831,0.5054945054945055,0.5040650406504065,0.75
47,292,292,68,1.0,6.750946230347925,6.240757911300247,117,42,125,8,0.5467289719626168,0.4883720930232558,0.5060728744939271,0.5333333333333333
48,292,292,75,1.0,6.938846664058688,6.255343076879923,109,52,124,7,0.5093457943925234,0.52,0.5321888412017167,0.4666666666666667
49,292,292,73,1.0,6.711483906908676,6.299425854108757,108,52,124,8,0.5454545454545454,0.49056603773584906,0.5166666666666667,0.4444444444444444
50,292,292,68,1.0,6.570773982095917,6.317549911229742,109,42,133,8,0.5677083333333334,0.4883720930232558,0.5057034220532319,0.38095238095238093
51,292,292,83,1.0,6.524715933605718,6.247028214836067,100,48,134,10,0.5181347150259067,0.5853658536585366,0.5,0.5263157894736842
52,292,292,67,1.0,6.8277253338690445,6.302824239079641,109,45,131,7,0.5561224489795918,0.4891304347826087,0.5077519379844961,0.4375
53,292,292,60,1.0,6.595888168057807,6.300400138041011,103,49,126,14,0.515,0.49,0.5384615384615384,0.5
54,292,292,58,1.0,6.78715076669963,6.355951123028682,117,32,132,11,0.527027027027027,0.6274509803921569,0.4870848708487085,0.6111111111111112
55,292,292,77,1.0,6.9417031854868645,6.2737456250183445,106,47,125,14,0.5145631067961165,0.5595238095238095,0.5122950819672131,0.5
56,292,292,70,1.0,6.7599658520395245,6.330772252809137,109,46,128,9,0.5706806282722513,0.46,0.5140562248995983,0.4090909090909091
57,292,292,90,1.0,6.796918780179008,6.206015051321593,108,47,124,13,0.4864864864864865,0.5595238095238095,0.5232067510548524,0.6842105263157895
58,292,292,63,1.0,6.646598347570101,6.183499304895954,108,37,131,16,0.5242718446601942,0.5138888888888888,0.5,0.7272727272727273
59,292,292,69,1.0,6.6012865917731025,6.244013237785817,113,41,128,10,0.5380952380952381,0.5324675324675324,0.4980544747081712,0.5555555555555556
60,292,292,83,1.0,6.762656597445033,6.373194676445077,102,55,131,4,0.5230769230769231,0.5339805825242718,0.5261044176706827,0.26666666666666666
61,292,292,75,1.0,6.970895301392976,6.269750877785689,120,52,109,11,0.5405405405405406,0.5591397849462365,0.4801762114537445,0.55
62,292,292,65,1.0,6.964674393927533,6.336052851644396,109,48,132,3,0.5343137254901961,0.5333333333333333,0.5258964143426295,0.17647058823529413
63,292,292,64,1.0,6.6298868508280755,6.314428902279031,114,46,118,14,0.5253456221198156,0.4946236559139785,0.5086206896551724,0.7
64,292,292,81,1.0,6.610280744943139,6.1283096639652745,108,44,131,9,0.5654450261780105,0.5,0.5057915057915058,0.375
65,292,292,70,1.0,6.765816825438947,6.172181516296974,114,39,131,8,0.4978165938864629,0.48148148148148145,0.5504201680672269,0.5714285714285714
66,292,292,75,1.0,6.502054960149084,6.309184054262528,109,46,133,4,0.5190476190476191,0.575,0.5135135135135135,0.3076923076923077
67,292,292,82,1.0,6.779211984430053,6.276286704243245,110,47,122,13,0.5045871559633027,0.5340909090909091,0.5281385281385281,0.52
68,292,292,86,1.0,6.8939659561502475,6.260294428201766,102,43,133,14,0.5,0.5058823529411764,0.5384615384615384,0.5384615384615384
69,292,292,71,1.0,6.699624126722701,6.26065594284444,110,49,120,13,0.49327354260089684,0.5268817204301075,0.5263157894736842,0.7222222222222222
70,292,292,74,1.0,6.779791051802098,6.2455373910360805,110,56,119,7,0.541871921182266,0.5833333333333334,0.4798387096774194,0.4666666666666667
71,292,292,76,1.0,6.456389655683282,6.307704310704947,113,33,135,11,0.5159817351598174,0.4125,0.5555555555555556,0.55
72,292,292,80,1.0,6.86424086008198,6.2442233683402115,114,51,121,6,0.4851063829787234,0.5666666666666667,0.5377777777777778,0.5
73,292,292,73,1.0,6.739773720751126,6.286411224642538,109,41,133,9,0.5797872340425532,0.5125,0.48188405797101447,0.5
74,292,292,78,1.0,6.943553627983609,6.293836343160084,111,43,126,12,0.4955357142857143,0.524390243902439,0.525,0.75
75,292,292,67,1.0,6.847263617020619,6.316838382072151,107,51,118,16,0.5169082125603864,0.49038461538461536,0.5363636363636364,0.5161290322580645
76,292,292,71,1.0,6.7958882795059035,6.292695126854967,114,47,126,5,0.5377358490566038,0.4895833333333333,0.5228215767634855,0.38461538461538464
77,292,292,71,1.0,6.8393333476439535,6.235172753480101,109,42,130,11,0.5317073170731708,0.4375,0.5416666666666666,0.5238095238095238
