Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
68,292,292,34,0.5666666666666667,321.37469894762876,6.329041085532462,100,53,125,14,0.49019607843137253,0.5698924731182796,0.51440329218107,0.6363636363636364
69,292,292,41,0.4939759036144578,340.4124774225928,6.346087591265297,114,46,121,11,0.5135135135135135,0.5542168674698795,0.5148936170212766,0.5
70,292,292,37,0.5441176470588235,319.8305872618299,6.323798660003872,118,48,113,13,0.5198237885462555,0.5581395348837209,0.4956140350877193,0.6190476190476191
71,292,292,44,0.5365853658536586,351.17111246273925,6.396663163545153,113,52,121,6,0.5255813953488372,0.5591397849462365,0.5170940170940171,0.3
72,292,292,39,0.6190476190476191,335.9249108346653,6.369998831390516,113,44,124,11,0.5305164319248826,0.4943820224719101,0.5145228215767634,0.5789473684210527
73,292,292,35,0.5833333333333334,324.88924174659354,6.367389933707724,98,42,138,14,0.5355191256830601,0.46153846153846156,0.5267175572519084,0.5384615384615384
74,292,292,32,0.45714285714285713,316.5426908052769,6.401138519351543,96,55,130,11,0.4873096446700508,0.632183908045977,0.5098039215686274,0.4782608695652174
75,292,292,40,0.5970149253731343,333.92041539790824,6.3097296215821475,106,49,130,7,0.5196078431372549,0.5568181818181818,0.5241935483870968,0.3181818181818182
76,292,292,46,0.5897435897435898,325.29850362134516,6.278651531747951,85,56,135,16,0.4644808743169399,0.5283018867924528,0.5487804878048781,0.5925925925925926
77,292,292,43,0.589041095890411,328.0287374846909,6.363019830931639,110,38,130,14,0.5472636815920398,0.42696629213483145,0.5306122448979592,0.5185185185185185
78,292,292,44,0.5714285714285714,339.7260823072219,6.247476088177524,99,41,139,13,0.47596153846153844,0.5189873417721519,0.5515873015873016,0.5652173913043478
79,292,292,48,0.5517241379310345,336.4778291938118,6.350083910402296,118,47,116,11,0.5539906103286385,0.5595238095238095,0.47540983606557374,0.5238095238095238
80,292,292,40,0.5970149253731343,327.70567658525823,6.389294580296774,111,45,123,13,0.5091743119266054,0.5357142857142857,0.5256410256410257,0.5
81,292,292,38,0.6333333333333333,357.3159398272569,6.295344784331421,115,38,125,14,0.5555555555555556,0.40860215053763443,0.51440329218107,0.7368421052631579
82,292,292,39,0.6,339.88760758114677,6.326840497055154,124,40,121,7,0.5821596244131455,0.43010752688172044,0.5020746887966805,0.4666666666666667
83,292,292,41,0.5942028985507246,338.3614079293899,6.388998471396414,126,33,121,12,0.5625,0.5,0.4820717131474104,0.5714285714285714
84,292,292,50,0.625,331.2693062006508,6.385983652282871,101,48,132,11,0.5401069518716578,0.5274725274725275,0.5,0.55
85,292,292,45,0.6428571428571429,335.696245642634,6.365277708200145,96,51,134,11,0.49740932642487046,0.5604395604395604,0.5153846153846153,0.6111111111111112
86,292,292,40,0.6779661016949152,349.1727101059345,6.372182481549215,116,46,119,11,0.5420560747663551,0.5,0.5042372881355932,0.55
87,292,292,42,0.5454545454545454,340.1858127870529,6.292555041330312,102,36,142,12,0.49038461538461536,0.47368421052631576,0.5634920634920635,0.46153846153846156
88,292,292,45,0.6081081081081081,312.6925833493303,6.37764481015007,109,54,120,9,0.5477386934673367,0.5242718446601942,0.4979253112033195,0.47368421052631576
89,292,292,41,0.5857142857142857,336.8207226674195,6.319172729968849,108,46,131,7,0.4864864864864865,0.5411764705882353,0.5435684647302904,0.5
90,292,292,40,0.5333333333333333,338.71912717812984,6.337777558436625,109,38,138,7,0.5190476190476191,0.4523809523809524,0.5433070866141733,0.5
91,292,292,37,0.6271186440677966,351.36668816095874,6.34429854880264,117,43,119,13,0.5021459227467812,0.589041095890411,0.5173913043478261,0.5
92,292,292,40,0.6451612903225806,317.5473631205419,6.414851755025047,108,56,116,12,0.5142857142857142,0.56,0.5110132158590308,0.48
93,292,292,39,0.5131578947368421,348.4368282325402,6.276538162914928,106,47,129,10,0.5408163265306123,0.5595238095238095,0.5098814229249012,0.3448275862068966
94,292,292,39,0.6190476190476191,344.4028224473246,6.320560944918235,91,62,127,12,0.48148148148148145,0.5040650406504065,0.5450643776824035,0.7058823529411765
95,292,292,48,0.5714285714285714,340.48380544574184,6.29527396285651,93,48,144,7,0.46733668341708545,0.5217391304347826,0.5625,0.4666666666666667
96,292,292,44,0.6666666666666666,322.063512255916,6.341925362375935,107,56,119,10,0.5245098039215687,0.5833333333333334,0.4857142857142857,0.5882352941176471
97,292,292,48,0.631578947368421,343.1095463327148,6.359809734377894,114,40,127,11,0.5560975609756098,0.4444444444444444,0.508,0.6470588235294118
98,292,292,46,0.6052631578947368,325.21794768404925,6.388000281072777,102,41,136,13,0.51,0.5616438356164384,0.5132075471698113,0.5416666666666666
99,292,292,37,0.49333333333333335,325.2779123056413,6.367560434473006,112,49,116,15,0.5137614678899083,0.550561797752809,0.5021645021645021,0.625
100,292,292,54,0.5806451612903226,347.5740651053127,6.35992660058407,105,39,140,8,0.5072463768115942,0.5,0.5384615384615384,0.47058823529411764
