Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
53,292,292,72,1.0,5.463659762255526,5.240224297524179,101,49,128,14,0.5,0.550561797752809,0.5161290322580645,0.6086956521739131
54,292,292,56,1.0,5.4277185035636535,5.195309217411131,105,52,121,14,0.5121951219512195,0.5252525252525253,0.51931330472103,0.56
55,292,292,87,1.0,5.653802146831958,5.157513847430395,103,44,131,14,0.5099009900990099,0.5641025641025641,0.5137254901960784,0.5185185185185185
56,292,292,67,1.0,5.704711385747747,5.271823221177793,98,53,133,8,0.5025641025641026,0.5463917525773195,0.5215686274509804,0.5333333333333333
57,292,292,78,1.0,5.471533373227604,5.310412865828329,99,41,147,5,0.495,0.4880952380952381,0.5653846153846154,0.2777777777777778
58,292,292,80,1.0,5.469062476153938,5.404824340827763,120,43,113,16,0.5240174672489083,0.48863636363636365,0.5113122171945701,0.6666666666666666
59,292,292,70,1.0,5.44693484064347,5.300767983206823,106,45,132,9,0.5380710659898477,0.44554455445544555,0.532258064516129,0.5625
60,292,292,80,1.0,5.438904142870588,5.33122620292751,98,49,134,11,0.5104166666666666,0.5104166666666666,0.5254901960784314,0.5789473684210527
61,292,292,68,1.0,5.743842445819918,5.424332527808827,134,49,104,5,0.5654008438818565,0.5568181818181818,0.4663677130044843,0.35714285714285715
62,292,292,70,1.0,5.5533885543348,5.27006112160128,88,47,151,6,0.4489795918367347,0.5875,0.5531135531135531,0.46153846153846156
63,292,292,78,1.0,5.513977913201896,5.298130109050687,123,47,113,9,0.5394736842105263,0.5529411764705883,0.49344978165938863,0.45
64,292,292,85,1.0,5.634059148621378,5.285743842329282,121,58,106,7,0.5330396475770925,0.5471698113207547,0.49074074074074076,0.5384615384615384
65,292,292,76,1.0,5.515461535596371,5.306103945254594,110,46,129,7,0.5069124423963134,0.6052631578947368,0.5019455252918288,0.5833333333333334
66,292,292,69,1.0,5.609276965051091,5.345164285325856,111,38,133,10,0.5311004784688995,0.4523809523809524,0.5450819672131147,0.4
67,292,292,62,1.0,5.503061707695581,5.26678971409763,108,39,133,12,0.542713567839196,0.48148148148148145,0.5135135135135135,0.5217391304347826
68,292,292,86,1.0,5.586318231506437,5.253901148167242,111,39,124,18,0.5285714285714286,0.5131578947368421,0.5061224489795918,0.5806451612903226
69,292,292,66,1.0,5.540786708265963,5.250781155883764,101,50,132,9,0.4975369458128079,0.5154639175257731,0.5523012552301255,0.391304347826087
70,292,292,69,1.0,5.5516498023037135,5.309241225675509,108,43,133,8,0.4909090909090909,0.5,0.5611814345991561,0.42105263157894735
71,292,292,69,1.0,5.479904049700124,5.255882379379857,99,40,142,11,0.4925373134328358,0.47058823529411764,0.5503875968992248,0.6111111111111112
72,292,292,62,1.0,5.362330036563506,5.1601253937530895,120,51,114,7,0.5555555555555556,0.5425531914893617,0.4830508474576271,0.4375
73,292,292,77,1.0,5.6695515607691584,5.24199022409677,118,44,122,8,0.5267857142857143,0.5866666666666667,0.5041322314049587,0.38095238095238093
74,292,292,73,1.0,5.707359814821431,5.442743675736394,97,54,130,11,0.45754716981132076,0.5567010309278351,0.5579399141630901,0.55
75,292,292,63,1.0,5.425171089688509,5.235455566517536,120,47,116,9,0.5454545454545454,0.5108695652173914,0.4978540772532189,0.5294117647058824
76,292,292,66,1.0,5.526934255378793,5.316345496811074,111,47,122,12,0.5336538461538461,0.5402298850574713,0.49193548387096775,0.631578947368421
77,292,292,84,1.0,5.639116066872104,5.283330236547943,100,46,136,10,0.5181347150259067,0.45544554455445546,0.5483870967741935,0.5
78,292,292,78,1.0,5.670123391872716,5.215050559792453,100,49,139,4,0.49019607843137253,0.5104166666666666,0.547244094488189,0.5
79,292,292,88,1.0,5.451267788477349,5.328835500613522,102,48,131,11,0.4744186046511628,0.5647058823529412,0.5390946502057613,0.5789473684210527
80,292,292,64,1.0,5.4614481680872,5.296052917623202,106,55,118,13,0.4930232558139535,0.5670103092783505,0.5175438596491229,0.5909090909090909
81,292,292,67,1.0,5.42290634168271,5.20667088415398,107,43,136,6,0.5270935960591133,0.48314606741573035,0.5333333333333333,0.4
82,292,292,83,1.0,5.5879867756166455,5.237565471943962,114,48,118,12,0.5277777777777778,0.5161290322580645,0.5064377682403434,0.6
83,292,292,83,1.0,5.503832535133563,5.288713338012495,106,55,125,6,0.5096153846153846,0.5729166666666666,0.5165289256198347,0.375
84,292,292,68,1.0,5.7583255723723195,5.232050048569011,105,57,117,13,0.5585106382978723,0.6477272727272727,0.44656488549618323,0.5416666666666666
85,292,292,78,1.0,5.523199233503147,5.438081531243092,129,44,113,6,0.57847533632287,0.5057471264367817,0.4788135593220339,0.375
86,292,292,83,1.0,5.417987144038891,5.266289267375278,100,52,134,6,0.4608294930875576,0.65,0.5403225806451613,0.35294117647058826
87,292,292,74,1.0,5.407132801850091,5.254535350261176,116,47,119,10,0.5248868778280543,0.5465116279069767,0.5063829787234042,0.5
88,292,292,80,1.0,5.682084738918217,5.2174038002493015,106,51,124,11,0.527363184079602,0.5425531914893617,0.5020242914979757,0.55
89,292,292,61,1.0,5.530268841282272,5.3231386254251785,105,41,139,7,0.46875,0.47674418604651164,0.5767634854771784,0.6363636363636364
90,292,292,64,1.0,5.388224646793862,5.157870583134399,102,50,135,5,0.51,0.5319148936170213,0.5335968379446641,0.3333333333333333
91,292,292,86,1.0,5.674745378033393,5.239504118602689,116,56,111,9,0.5043478260869565,0.6588235294117647,0.4847161572052402,0.5
92,292,292,72,1.0,5.757488127903535,5.312490632543857,95,48,143,6,0.5,0.4897959183673469,0.562992125984252,0.3
93,292,292,68,1.0,5.803327116767664,5.256387940563516,117,34,132,9,0.5176991150442478,0.3953488372093023,0.5617021276595745,0.6
94,292,292,76,1.0,5.6693918982684695,5.255088606481787,100,52,129,11,0.47393364928909953,0.5652173913043478,0.542016806722689,0.5238095238095238
95,292,292,75,1.0,5.741094227432823,5.280514802325058,107,53,120,12,0.5245098039215687,0.6385542168674698,0.4918032786885246,0.3870967741935484
96,292,292,71,1.0,5.42262313166346,5.229226547896517,102,46,133,11,0.5,0.5054945054945055,0.5384615384615384,0.55
97,292,292,94,1.0,5.616456144120959,5.332841824470639,117,51,117,7,0.527027027027027,0.51,0.5246636771300448,0.4117647058823529
98,292,292,74,1.0,5.477720310769726,5.323138703273019,112,45,127,8,0.5161290322580645,0.5,0.5358649789029536,0.4444444444444444
99,292,292,73,1.0,5.6152265074476215,5.270821911031725,109,44,127,12,0.529126213592233,0.5238095238095238,0.5059760956175299,0.5714285714285714
100,292,292,76,1.0,5.5944215433621265,5.38432747161337,105,45,126,16,0.5147058823529411,0.5294117647058824,0.5185185185185185,0.5333333333333333
